sequence,frame_range,event_file,input_state,scheduler,total_throughput_bps,avg_delay_sec,fairness,congestion_avg_throughput_bps,normal_avg_throughput_bps,empty_avg_throughput_bps,mean_active_users_per_slot,mean_requested_rb_per_slot,mean_allocated_rb_per_slot,mean_unserved_users_per_slot
05,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000500_000800\05_f0500_0800\final_event_scorevote.txt,Normal,MaxThroughput,46638034.92381573,78.7441425689202,0.5232952429053512,91508.37962030685,258317.67559188223,942601.8194550911,120.0,2303.7166666666667,8.73,119.0
05,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000500_000800\05_f0500_0800\final_event_scorevote.txt,Normal,PF,62113030.35177484,54.419889841602384,0.99917775486433,494314.1107950116,518258.6440919762,530445.6858247941,120.0,2479.5633333333335,12.0,108.36333333333333
05,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000500_000800\05_f0500_0800\final_event_scorevote.txt,Normal,Ours,62406878.51535864,54.10300426293445,0.5561605571746652,1559586.4544720876,472288.2735438572,0.0,120.0,2561.8866666666668,12.0,108.0
05,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000500_000800\05_f0500_0800\final_event_scorevote.txt,Normal,OursPF,62207727.258110106,54.26619021999883,0.9995867407355572,532066.9209351712,520296.41771686304,504446.73539742985,120.0,2486.94,12.0,108.0
05,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000600_000900\05_f0600_0900\final_event_scorevote.txt,Normal,RR,61265654.020978205,63.57820309736892,0.9988950343377685,485036.9205249991,516588.17499013746,530338.8019254099,120.0,2519.1466666666665,12.0,108.0
05,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000600_000900\05_f0600_0900\final_event_scorevote.txt,Normal,MaxThroughput,42540868.5478518,99.29751870453246,0.43770364457069344,20227.313875404026,280396.60612122016,1040347.1477480601,120.0,2346.64,8.003333333333334,119.0
05,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000600_000900\05_f0600_0900\final_event_scorevote.txt,Normal,PF,61657407.18656818,63.09475966590525,0.9988654507776431,492937.9357789785,518335.6785323161,531172.6904258112,120.0,2516.4066666666668,12.0,108.39666666666666
05,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000600_000900\05_f0600_0900\final_event_scorevote.txt,Normal,Ours,61632416.16702479,63.138436352061284,0.5015015861690006,1326775.1151963335,278888.0838366527,0.0,120.0,2597.39,12.0,108.0
05,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000600_000900\05_f0600_0900\final_event_scorevote.txt,Normal,OursPF,61699137.477307305,62.997638807770294,0.9993779469402896,527513.2935781637,513882.7170332107,495769.7782218445,120.0,2525.16,12.0,108.0
05,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000700_001000\05_f0700_1000\final_event_scorevote.txt,Normal,RR,61683949.260734245,55.54575866023298,0.9992111933248222,485306.1125588935,516046.9229823284,528913.6371658987,120.0,2473.7266666666665,12.0,108.0
05,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000700_001000\05_f0700_1000\final_event_scorevote.txt,Normal,MaxThroughput,48209923.60383199,76.47002664107389,0.4881282266801766,0.0,266978.3239952688,1008774.572419583,120.0,2288.71,8.986666666666666,119.0
05,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000700_001000\05_f0700_1000\final_event_scorevote.txt,Normal,PF,62009356.85491949,55.19132916726515,0.999061051211734,493752.5720386299,515972.3783105481,534491.9501413096,120.0,2469.8333333333335,12.0,108.35
05,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000700_001000\05_f0700_1000\final_event_scorevote.txt,Normal,Ours,62220738.999646574,54.951663875628554,0.5296715778262531,1528275.60339719,445848.2666437012,0.0,120.0,2562.5866666666666,12.0,108.0
05,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000700_001000\05_f0700_1000\final_event_scorevote.txt,Normal,OursPF,62109869.16995224,55.02224165211999,0.9995520609457558,532331.0294711988,518892.82266073907,504202.0059177862,120.0,2479.5666666666666,12.0,108.0
05,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000800_001100\05_f0800_1100\final_event_scorevote.txt,Normal,RR,61448032.9906653,61.154942711119034,0.9991496990187073,486146.526909013,516406.6120219598,529706.7000702966,120.0,2526.383333333333,12.0,108.0
05,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000800_001100\05_f0800_1100\final_event_scorevote.txt,Normal,MaxThroughput,48256676.87727986,82.83687482801496,0.5148051287519696,42483.589386797226,364968.55152928666,1007221.5370027961,120.0,2369.86,9.033333333333333,119.0
05,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000800_001100\05_f0800_1100\final_event_scorevote.txt,Normal,PF,61745640.827626005,60.80726142594762,0.9987789259083555,491410.0545796426,517594.7903432457,533348.2461577554,120.0,2524.9566666666665,12.0,108.32666666666667
05,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000800_001100\05_f0800_1100\final_event_scorevote.txt,Normal,Ours,62005555.17050806,60.48524100646047,0.5342965742136544,1401385.8849211256,345534.08327782166,0.0,120.0,2592.07,12.0,108.0
05,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000800_001100\05_f0800_1100\final_event_scorevote.txt,Normal,OursPF,61866059.45934321,60.60943480039714,0.9994610268569488,528895.3849454111,515848.41146190447,497099.8501290799,120.0,2530.99,12.0,108.0
05,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000900_001200\05_f0900_1200\final_event_scorevote.txt,Normal,RR,61504649.66223179,59.97483088375897,0.9991975017124625,485800.5076461381,516927.77426584536,527946.3317260114,120.0,2520.5333333333333,12.0,108.0
05,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000900_001200\05_f0900_1200\final_event_scorevote.txt,Normal,MaxThroughput,42784447.85958547,94.00270929680947,0.46322307948674357,63070.4327835369,277395.75421032385,1009434.0076397986,120.0,2380.35,8.066666666666666,119.0
05,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000900_001200\05_f0900_1200\final_event_scorevote.txt,Normal,PF,61896711.50317955,59.5054511246109,0.9988923191931728,492386.8600146381,517729.6340212975,536598.7338604814,120.0,2516.6633333333334,12.0,108.41333333333333
05,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000900_001200\05_f0900_1200\final_event_scorevote.txt,Normal,Ours,62123876.05785522,59.24497071359516,0.5394790015239624,1435873.968552274,363985.5370079033,0.0,120.0,2586.4766666666665,12.0,108.0
05,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\000900_001200\05_f0900_1200\final_event_scorevote.txt,Normal,OursPF,61878778.87924195,59.4811978449656,0.9994366468602742,530004.1400529899,516046.6161058105,496956.8346964306,120.0,2524.3,12.0,108.00333333333333
05,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001000_001300\05_f1000_1300\final_event_scorevote.txt,Normal,RR,61576914.706487134,58.68736531436552,0.9991562220405474,486800.79189274955,515861.674764307,531318.9632512935,120.0,2498.2266666666665,12.0,108.0
05,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001000_001300\05_f1000_1300\final_event_scorevote.txt,Normal,MaxThroughput,44729914.66959117,87.7352227219084,0.48915297857551515,27609.62272507932,285342.9970295384,980107.8307526043,120.0,2335.71,8.4,119.0
05,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001000_001300\05_f1000_1300\final_event_scorevote.txt,Normal,PF,61861490.79365969,58.36590317216655,0.9990742572057332,495267.62076204136,517439.526979541,529975.9147018226,120.0,2496.8133333333335,12.0,108.4
05,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001000_001300\05_f1000_1300\final_event_scorevote.txt,Normal,Ours,62069312.03215136,58.12589584081736,0.5259730220449592,1453478.3105420212,377581.00804365065,0.0,120.0,2578.403333333333,12.0,108.0
05,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001000_001300\05_f1000_1300\final_event_scorevote.txt,Normal,OursPF,61958195.74953169,58.205606555775084,0.9995236860633903,530295.5129735578,517052.33191419207,500138.980847686,120.0,2504.766666666667,12.0,108.0
05,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001100_001400\05_f1100_1400\final_event_scorevote.txt,Normal,RR,61689223.6721686,57.28290320366911,0.9993364948885909,486159.6456936929,516334.5341095382,529945.9126350002,120.0,2514.733333333333,12.0,108.0
05,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001100_001400\05_f1100_1400\final_event_scorevote.txt,Normal,MaxThroughput,47183615.96140865,80.45117501269279,0.5209355510378485,86411.9998489637,307615.7377096279,1020185.4735968912,120.0,2362.17,8.81,119.0
05,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001100_001400\05_f1100_1400\final_event_scorevote.txt,Normal,PF,61967245.906741604,56.97068949265257,0.9990932709829378,490938.84897163673,517595.8436320855,534374.3723710568,120.0,2512.2766666666666,12.0,108.33666666666667
05,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001100_001400\05_f1100_1400\final_event_scorevote.txt,Normal,Ours,62445267.442661665,56.43361788282157,0.5789887084804474,1506106.2773145798,430918.9567195028,0.0,120.0,2578.096666666667,12.0,108.0
05,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001100_001400\05_f1100_1400\final_event_scorevote.txt,Normal,OursPF,62024549.28686006,56.86037428947011,0.9996037499938861,529605.8773540449,517807.55300495203,501571.20740405965,120.0,2518.7633333333333,12.0,108.0
05,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001200_001500\05_f1200_1500\final_event_scorevote.txt,Normal,RR,61559967.61424191,59.06013272288737,0.999152228244294,487304.3077279598,515972.12381628004,530372.4501561325,120.0,2498.71,12.0,108.0
05,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001200_001500\05_f1200_1500\final_event_scorevote.txt,Normal,MaxThroughput,43020352.64002287,92.24853864915532,0.45491558608590116,53366.31958656596,236670.45250158504,1004770.5190099105,120.0,2327.76,8.09,119.0
05,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001200_001500\05_f1200_1500\final_event_scorevote.txt,Normal,PF,61830210.78931285,58.73957979173396,0.9991122102393822,496610.30937365664,515415.4639200352,533434.8232227586,120.0,2494.96,12.0,108.38666666666667
05,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001200_001500\05_f1200_1500\final_event_scorevote.txt,Normal,Ours,62021757.88472554,58.520316550605536,0.5224448645789653,1436090.6826341953,373135.58312672365,0.0,120.0,2579.4533333333334,12.0,108.0
05,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001200_001500\05_f1200_1500\final_event_scorevote.txt,Normal,OursPF,61954441.19313596,58.545031127351436,0.9994548224524992,531658.0819586386,517061.7346156597,498746.7088429531,120.0,2503.91,12.0,108.00333333333333
05,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001300_001600\05_f1300_1600\final_event_scorevote.txt,Normal,RR,61755360.03487948,55.711285363351344,0.9992082275002417,486127.00345765194,516410.14946017996,530403.1858783391,120.0,2474.8233333333333,12.0,108.0
05,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001300_001600\05_f1300_1600\final_event_scorevote.txt,Normal,MaxThroughput,45324362.76873661,82.62335123135495,0.4891734337408908,77348.64064817844,230499.814349341,970764.4043793033,120.0,2305.4333333333334,8.506666666666666,119.0
05,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001300_001600\05_f1300_1600\final_event_scorevote.txt,Normal,PF,62024448.98650387,55.41640718490995,0.999119782430949,495820.547296298,515779.933435046,534710.1011876637,120.0,2473.0533333333333,12.0,108.3
05,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001300_001600\05_f1300_1600\final_event_scorevote.txt,Normal,Ours,62295317.26445311,55.115313598152525,0.5333320640088323,1525769.5685529443,441387.85963047546,0.0,120.0,2563.6,12.0,108.0
05,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001300_001600\05_f1300_1600\final_event_scorevote.txt,Normal,OursPF,62166075.979852006,55.20251539934785,0.9995213441704156,533018.1482401583,519103.0792524736,504653.2610310982,120.0,2481.5033333333336,12.0,108.00333333333333
05,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001400_001700\05_f1400_1700\final_event_scorevote.txt,Normal,RR,61541976.067394465,60.255773271328245,0.9991685396732852,486262.4983368821,517092.61044850544,529550.4969420473,120.0,2519.0033333333336,12.0,108.0
05,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001400_001700\05_f1400_1700\final_event_scorevote.txt,Normal,MaxThroughput,45946943.97997071,87.185899657878,0.5007919383949663,53243.93646065356,318321.90149446076,1002858.3265649653,120.0,2361.9366666666665,8.58,119.0
05,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001400_001700\05_f1400_1700\final_event_scorevote.txt,Normal,PF,61847069.95464394,59.901936327687096,0.9989624729697204,495240.3454199989,517686.5580931625,531297.9057261884,120.0,2516.7266666666665,12.0,108.39
05,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001400_001700\05_f1400_1700\final_event_scorevote.txt,Normal,Ours,62061142.157062,59.65901066044409,0.5321728564860987,1425610.3336894647,357038.97047061333,0.0,120.0,2589.3633333333332,12.0,108.0
05,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001400_001700\05_f1400_1700\final_event_scorevote.txt,Normal,OursPF,61888845.76265368,59.81165167082447,0.9994119220016641,530269.8570740265,516274.8506596197,496560.0184281501,120.0,2525.14,12.0,108.00333333333333
05,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001500_001800\05_f1500_1800\final_event_scorevote.txt,Normal,RR,61423221.75252915,60.51159208843027,0.999117357929688,485640.00040647265,516795.7664548143,527619.0473790172,120.0,2511.03,12.0,108.0
05,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001500_001800\05_f1500_1800\final_event_scorevote.txt,Normal,MaxThroughput,43887434.67471039,91.78795199162192,0.4896953717884232,40972.19326395574,289150.87235835026,980027.1474564816,120.0,2341.6966666666667,8.263333333333334,119.0
05,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001500_001800\05_f1500_1800\final_event_scorevote.txt,Normal,PF,61840835.50392768,60.00881115754635,0.9989485023725966,492403.07475453045,518127.4082308152,533784.0830173169,120.0,2507.0666666666666,12.0,108.40333333333334
05,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001500_001800\05_f1500_1800\final_event_scorevote.txt,Normal,Ours,61954471.99645905,59.87409708170332,0.5196306921528911,1404308.2227527588,343402.14260192245,0.0,120.0,2586.57,12.0,108.0
05,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001500_001800\05_f1500_1800\final_event_scorevote.txt,Normal,OursPF,61864935.287025675,59.93532825101337,0.9994186677159445,529836.8603045924,516101.63804978173,497053.27805725875,120.0,2516.096666666667,12.0,108.0
05,001600_001900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001600_001900\05_f1600_1900\final_event_scorevote.txt,Normal,RR,61412139.687441275,61.211071694177036,0.9991570285113007,486961.8815707636,515975.1564584183,529236.077144026,120.0,2520.15,12.0,108.0
05,001600_001900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001600_001900\05_f1600_1900\final_event_scorevote.txt,Normal,MaxThroughput,43143772.76935658,93.84069259075957,0.48176711530294075,65563.37577972554,273980.3290423773,1030808.4729644203,120.0,2358.3233333333333,8.136666666666667,119.0
05,001600_001900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001600_001900\05_f1600_1900\final_event_scorevote.txt,Normal,PF,61722601.84073099,60.837819024850795,0.9989559779005799,492431.12123501924,517547.4486632693,531597.3935061948,120.0,2517.61,12.0,108.36333333333333
05,001600_001900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001600_001900\05_f1600_1900\final_event_scorevote.txt,Normal,Ours,61929936.5173379,60.58054286916391,0.5234483875552012,1399758.2795688466,335228.6523469313,0.0,120.0,2591.826666666667,12.0,108.0
05,001600_001900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001600_001900\05_f1600_1900\final_event_scorevote.txt,Normal,OursPF,61847327.33824667,60.63096446124814,0.9994516222755486,528265.2211718295,516199.6789905514,496085.2132994087,120.0,2525.1466666666665,12.0,108.0
05,001700_002000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001700_002000\05_f1700_2000\final_event_scorevote.txt,Normal,RR,61700878.64377226,58.12472774074431,0.9993314105015083,487154.2604878277,516573.6227372522,530837.4015815189,120.0,2519.26,12.0,108.0
05,001700_002000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001700_002000\05_f1700_2000\final_event_scorevote.txt,Normal,MaxThroughput,46195906.03059139,83.82924097485784,0.5259821014295208,47759.656834448564,318084.6277967223,1010817.5300739812,120.0,2382.3366666666666,8.67,119.0
05,001700_002000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001700_002000\05_f1700_2000\final_event_scorevote.txt,Normal,PF,61963973.35205726,57.824939140269905,0.9989276278901409,491437.0501772089,517527.4032851971,536285.3857528487,120.0,2516.7566666666667,12.0,108.36666666666666
05,001700_002000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001700_002000\05_f1700_2000\final_event_scorevote.txt,Normal,Ours,62398154.94002552,57.326988493767516,0.570328977125169,1501445.782327426,413057.1350707857,0.0,120.0,2581.9333333333334,12.0,108.0
05,001700_002000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001700_002000\05_f1700_2000\final_event_scorevote.txt,Normal,OursPF,62019066.49352272,57.715111068175545,0.9995827756879346,531427.1560582536,517645.0563080405,498687.1532187668,120.0,2524.1633333333334,12.0,108.00333333333333
05,001800_002100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001800_002100\05_f1800_2100\final_event_scorevote.txt,Normal,RR,61694908.13866141,55.40580347618761,0.9991298004148619,486037.0521889788,516408.1364792786,528892.4511800102,120.0,2456.96,12.0,108.0
05,001800_002100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001800_002100\05_f1800_2100\final_event_scorevote.txt,Normal,MaxThroughput,45915057.04105878,80.91723089116434,0.45885506098823825,29067.241397533602,221864.34318140487,919678.1431907943,120.0,2274.15,8.593333333333334,119.0
05,001800_002100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001800_002100\05_f1800_2100\final_event_scorevote.txt,Normal,PF,62045040.565472916,55.024175035388105,0.9989405945420944,493095.57642941864,517261.2577202118,532834.7962124394,120.0,2453.3733333333334,12.0,108.36666666666666
05,001800_002100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001800_002100\05_f1800_2100\final_event_scorevote.txt,Normal,Ours,62010649.58531062,55.05984310231309,0.4957713226495143,1516489.4435185378,430657.0219743533,0.0,120.0,2558.66,12.0,108.0
05,001800_002100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001800_002100\05_f1800_2100\final_event_scorevote.txt,Normal,OursPF,62194070.05451202,54.803563397901215,0.9993718475060518,535232.1061389049,520246.18742956175,503182.9942722003,120.0,2462.74,12.0,108.00333333333333
05,001900_002200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001900_002200\05_f1900_2200\final_event_scorevote.txt,Normal,RR,61711910.35313438,56.31207581543618,0.9992488515360307,487106.05445526366,515887.0744878808,530544.0673817662,120.0,2483.3966666666665,12.0,108.0
05,001900_002200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001900_002200\05_f1900_2200\final_event_scorevote.txt,Normal,MaxThroughput,45878561.940945156,81.65433986014712,0.4990630552591625,22361.884018889286,281810.4220137299,945282.8089058214,120.0,2305.83,8.616666666666667,119.0
05,001900_002200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001900_002200\05_f1900_2200\final_event_scorevote.txt,Normal,PF,62017679.50803082,55.9743066319991,0.9991289096681766,497984.67538600566,516377.0462058523,532541.7146568322,120.0,2482.866666666667,12.0,108.37
05,001900_002200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001900_002200\05_f1900_2200\final_event_scorevote.txt,Normal,Ours,62263933.23417706,55.69625468646256,0.5453112975771665,1502812.9762284805,435238.8339136142,0.0,120.0,2565.1966666666667,12.0,108.0
05,001900_002200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\001900_002200\05_f1900_2200\final_event_scorevote.txt,Normal,OursPF,62081323.81204004,55.85327577324028,0.9995487977920182,532498.8297811173,518680.8245612074,501883.3153418595,120.0,2489.72,12.0,108.00333333333333
05,002000_002300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002000_002300\05_f2000_2300\final_event_scorevote.txt,Normal,RR,61535772.26613342,59.10639725295987,0.9992068874325668,485538.8623217856,516639.6905486091,527697.4492232726,120.0,2510.5866666666666,12.0,108.0
05,002000_002300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002000_002300\05_f2000_2300\final_event_scorevote.txt,Normal,MaxThroughput,43174971.90507959,91.94277662066484,0.45747071255519006,48418.43591733253,247642.1890264068,1031992.4300446449,120.0,2346.786666666667,8.106666666666667,119.0
05,002000_002300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002000_002300\05_f2000_2300\final_event_scorevote.txt,Normal,PF,61921256.814547256,58.65265385765949,0.9991982216724425,498721.97658543556,516208.13039618963,532663.0305984438,120.0,2507.173333333333,12.0,108.36333333333333
05,002000_002300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002000_002300\05_f2000_2300\final_event_scorevote.txt,Normal,Ours,62142566.70513114,58.394353366442445,0.5354651691546645,1459686.8936266957,386077.9479961775,0.0,120.0,2582.8933333333334,12.0,108.0
05,002000_002300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002000_002300\05_f2000_2300\final_event_scorevote.txt,Normal,OursPF,61986622.26589137,58.52107292327226,0.9994920102731708,530535.6227585386,517746.9099769141,498740.5045284064,120.0,2515.14,12.0,108.0
05,002100_002400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002100_002400\05_f2100_2400\final_event_scorevote.txt,Normal,RR,61697100.20274231,56.36571106995425,0.9992736905051087,485998.1181822684,516225.11078650376,529201.1015001967,120.0,2494.806666666667,12.0,108.0
05,002100_002400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002100_002400\05_f2100_2400\final_event_scorevote.txt,Normal,MaxThroughput,44829192.63785003,84.28501467241203,0.49419758540295383,92830.60358730039,245428.66369728293,976513.3091479129,120.0,2308.95,8.406666666666666,119.0
05,002100_002400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002100_002400\05_f2100_2400\final_event_scorevote.txt,Normal,PF,61997788.82807037,56.024471381610546,0.9989488031225658,489463.7147544192,517759.09558697615,533931.479325049,120.0,2492.1466666666665,12.0,108.29
05,002100_002400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002100_002400\05_f2100_2400\final_event_scorevote.txt,Normal,Ours,62326046.29967835,55.65679968773324,0.5516896658144222,1520184.2276169197,440033.49967048515,0.0,120.0,2571.193333333333,12.0,108.0
05,002100_002400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002100_002400\05_f2100_2400\final_event_scorevote.txt,Normal,OursPF,62125965.76641649,55.83309374721354,0.999557601579263,533656.983713654,518688.79650521936,502645.38165841554,120.0,2499.8333333333335,12.0,108.0
05,002200_002500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002200_002500\05_f2200_2500\final_event_scorevote.txt,Normal,RR,61660190.99083923,57.04278673101958,0.9990752782924344,486164.60854705406,516306.0861565919,530534.6233124953,120.0,2474.1766666666667,12.0,108.0
05,002200_002500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002200_002500\05_f2200_2500\final_event_scorevote.txt,Normal,MaxThroughput,40165377.03723975,96.61037400143233,0.4106862910139049,36805.4396518363,178488.3221720786,916727.2407412829,120.0,2277.1066666666666,7.62,119.0
05,002200_002500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002200_002500\05_f2200_2500\final_event_scorevote.txt,Normal,PF,61949260.35682751,56.72751229477689,0.9990915839823844,494866.2165130664,517430.2873835347,530735.7397733541,120.0,2471.1033333333335,12.0,108.36666666666666
05,002200_002500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002200_002500\05_f2200_2500\final_event_scorevote.txt,Normal,Ours,61965869.77960831,56.70900388469202,0.5073871098889601,1477111.4004091509,401745.39651194983,0.0,120.0,2568.1366666666668,12.0,108.0
05,002200_002500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002200_002500\05_f2200_2500\final_event_scorevote.txt,Normal,OursPF,62034857.47510936,56.57514296796231,0.9994861408200303,530518.1836250833,519018.1376600495,501574.13275146985,120.0,2480.483333333333,12.0,108.0
05,002300_002600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002300_002600\05_f2300_2600\final_event_scorevote.txt,Normal,RR,61787752.56009447,56.305771221928694,0.9994438081022177,488209.3721179567,516405.1397674245,529918.5432871755,120.0,2509.87,12.0,108.0
05,002300_002600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002300_002600\05_f2300_2600\final_event_scorevote.txt,Normal,MaxThroughput,45368119.824717015,82.84637448260528,0.48752827758839395,27737.269383135488,291734.3077522002,1020932.0831701013,120.0,2349.7266666666665,8.503333333333334,119.0
05,002300_002600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002300_002600\05_f2300_2600\final_event_scorevote.txt,Normal,PF,61970630.951965034,56.114364409216385,0.9989806684776112,488148.35241209704,517845.90088896913,533060.0819349035,120.0,2508.6366666666668,12.0,108.30666666666667
05,002300_002600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002300_002600\05_f2300_2600\final_event_scorevote.txt,Normal,Ours,62568873.107856855,55.44232786915841,0.5900601831308812,1544460.8550479573,450684.5169891612,0.0,120.0,2573.91,12.0,108.0
05,002300_002600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002300_002600\05_f2300_2600\final_event_scorevote.txt,Normal,OursPF,62083470.335730836,55.94220217574488,0.9995568376412706,533323.4911192935,518263.3259301868,500808.7549843228,120.0,2514.59,12.0,108.0
05,002400_002700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002400_002700\05_f2400_2700\final_event_scorevote.txt,Normal,RR,61780203.7173096,54.55371560841377,0.9992069397219503,485003.2512490363,516802.7496563672,528675.7892784582,120.0,2466.903333333333,12.0,108.0
05,002400_002700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002400_002700\05_f2400_2700\final_event_scorevote.txt,Normal,MaxThroughput,49074132.663515314,73.85571047444492,0.5296186512727717,41366.73838059544,273485.2088563575,940135.4843335154,120.0,2280.0,9.16,119.0
05,002400_002700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\05\002400_002700\05_f2400_2700\final_event_scorevote.txt,Normal,PF,62068420.866408676,54.248124101784704,0.9991461165370252,494592.43861955823,516475.00294695795,532835.9460112905,120.0,2464.86,12.0,108.3
